locationID,continent,country,stateProvince,countryCode,isCustomRegion,verbatimCountry
MOBI_adm1_3108,,,Demchok,,No,Demchok
MOBI_adm1_3108,,,Demchok,,No,Demchok
MOBI_adm1_3108,,,Demchok,,No,Demchok
MOBI_adm1_3108,,,Demchok,,No,Demchok
MOBI_adm1_3108,,,Demchok,,No,Demchok
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,Africa,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,Americas,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,Asia,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,Africa,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,Asia,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3109,,,Dragonja,,No,Dragonja
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,Africa,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,Americas,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,Asia,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,Africa,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,Asia,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3110,,,Dramana-Shakatoe,,No,Dramana-Shakatoe
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,Africa,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,Americas,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,Asia,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,Africa,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,Asia,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3111,,,Gaza Strip,,No,Gaza Strip
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,Africa,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,Americas,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,Asia,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,Africa,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,Asia,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3112,,,Isla Brasilera,,No,Isla Brasilera
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,Africa,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,Americas,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,Asia,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,Africa,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,Asia,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3113,,,Kalapani,,No,Kalapani
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,Africa,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,Americas,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,Asia,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,Africa,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,Asia,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3114,,,District of Ferizaj,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
MOBI_adm1_3115,,,District of Gjakova,,No,Kosovo
