locationID,continent,country,stateProvince,county,countryCode,isCustomRegion,verbatimCountry,verbatimLocationID,verbatimISO3,countryCode.1
GEO_17698898B60289592793683,Asia,Afghanistan,Kabul,Mir Bacha Kot,AF,No,Afghanistan,{17698898B60289592793683},AFG,AF
GEO_17698898B32779649275791,Asia,Afghanistan,Kabul,Musayi,AF,No,Afghanistan,{17698898B32779649275791},AFG,AF
GEO_17698898B18193137102003,Asia,Afghanistan,Kabul,Paghman,AF,No,Afghanistan,{17698898B18193137102003},AFG,AF
GEO_17698898B97748995377228,Asia,Afghanistan,Kabul,Qarabagh,AF,No,Afghanistan,{17698898B97748995377228},AFG,AF
GEO_17698898B98539503250013,Asia,Afghanistan,Kabul,Shakardara,AF,No,Afghanistan,{17698898B98539503250013},AFG,AF
GEO_17698898B2615744519366,Asia,Afghanistan,Kabul,Surobi,AF,No,Afghanistan,{17698898B2615744519366},AFG,AF
GEO_17698898B64879556076818,Asia,Afghanistan,Kandahar,Arghandab,AF,No,Afghanistan,{17698898B64879556076818},AFG,AF
GEO_17698898B69048224790287,Asia,Afghanistan,Kandahar,Arghistan,AF,No,Afghanistan,{17698898B69048224790287},AFG,AF
GEO_17698898B75395514710531,Asia,Afghanistan,Kandahar,Daman,AF,No,Afghanistan,{17698898B75395514710531},AFG,AF
GEO_17698898B45857053631158,Asia,Afghanistan,Kandahar,Ghorak,AF,No,Afghanistan,{17698898B45857053631158},AFG,AF
GEO_17698898B3536630965398,Asia,Afghanistan,Kandahar,Kandahar,AF,No,Afghanistan,{17698898B3536630965398},AFG,AF
GEO_17698898B19619181561833,Asia,Afghanistan,Kandahar,Khakrez,AF,No,Afghanistan,{17698898B19619181561833},AFG,AF
GEO_17698898B10294811949528,Asia,Afghanistan,Kandahar,Maruf,AF,No,Afghanistan,{17698898B10294811949528},AFG,AF
GEO_17698898B71155129152352,Asia,Afghanistan,Kandahar,Maywand,AF,No,Afghanistan,{17698898B71155129152352},AFG,AF
GEO_17698898B6361113189303,Asia,Afghanistan,Kandahar,Nesh,AF,No,Afghanistan,{17698898B6361113189303},AFG,AF
GEO_17698898B87789129076781,Asia,Afghanistan,Kandahar,Panjwayi,AF,No,Afghanistan,{17698898B87789129076781},AFG,AF
GEO_17698898B86043618783876,Asia,Afghanistan,Kandahar,Registan,AF,No,Afghanistan,{17698898B86043618783876},AFG,AF
GEO_17698898B71321154096819,Asia,Afghanistan,Kandahar,Shah Wali Kot,AF,No,Afghanistan,{17698898B71321154096819},AFG,AF
GEO_17698898B62386399242941,Asia,Afghanistan,Kandahar,Shorabak,AF,No,Afghanistan,{17698898B62386399242941},AFG,AF
GEO_17698898B16178473007687,Asia,Afghanistan,Kandahar,Spin Boldak,AF,No,Afghanistan,{17698898B16178473007687},AFG,AF
GEO_17698898B43026433871983,Asia,Afghanistan,Kandahar,Zhari,AF,No,Afghanistan,{17698898B43026433871983},AFG,AF
GEO_17698898B62190249131225,Asia,Afghanistan,Kapisa,Alasay,AF,No,Afghanistan,{17698898B62190249131225},AFG,AF
GEO_17698898B22800261216411,Asia,Afghanistan,Kapisa,Hisa-i-Awali Kohistan,AF,No,Afghanistan,{17698898B22800261216411},AFG,AF
GEO_17698898B90427677065575,Asia,Afghanistan,Kapisa,Hisa-i-Duwumi Kohistan,AF,No,Afghanistan,{17698898B90427677065575},AFG,AF
GEO_17698898B92627850730576,Asia,Afghanistan,Kapisa,Koh Band,AF,No,Afghanistan,{17698898B92627850730576},AFG,AF
GEO_17698898B41631519248900,Asia,Afghanistan,Kapisa,Nijrab,AF,No,Afghanistan,{17698898B41631519248900},AFG,AF
GEO_17698898B51750891516418,Asia,Afghanistan,Kapisa,Rukha,AF,No,Afghanistan,{17698898B51750891516418},AFG,AF
GEO_17698898B88758953841617,Asia,Afghanistan,Kapisa,Tagab,AF,No,Afghanistan,{17698898B88758953841617},AFG,AF
GEO_17698898B86893454332633,Asia,Afghanistan,Kapisa,Unaba,AF,No,Afghanistan,{17698898B86893454332633},AFG,AF
GEO_17698898B23350919974293,Asia,Afghanistan,Khost,Bak,AF,No,Afghanistan,{17698898B23350919974293},AFG,AF
GEO_17698898B51729905625670,Asia,Afghanistan,Khost,Gurbuz,AF,No,Afghanistan,{17698898B51729905625670},AFG,AF
GEO_17698898B38396690303170,Asia,Afghanistan,Khost,Jaji Maidan,AF,No,Afghanistan,{17698898B38396690303170},AFG,AF
GEO_17698898B7218373032226,Asia,Afghanistan,Khost,Khost(Matun),AF,No,Afghanistan,{17698898B7218373032226},AFG,AF
GEO_17698898B31116405926030,Asia,Afghanistan,Khost,Mando Zayi,AF,No,Afghanistan,{17698898B31116405926030},AFG,AF
GEO_17698898B48544319080592,Asia,Afghanistan,Khost,Mosa Khail,AF,No,Afghanistan,{17698898B48544319080592},AFG,AF
GEO_17698898B35159094518715,Asia,Afghanistan,Khost,Nadir Shah Kot,AF,No,Afghanistan,{17698898B35159094518715},AFG,AF
GEO_17698898B50021728189298,Asia,Afghanistan,Khost,Qalandar,AF,No,Afghanistan,{17698898B50021728189298},AFG,AF
GEO_17698898B69525481970606,Asia,Afghanistan,Khost,Sabri,AF,No,Afghanistan,{17698898B69525481970606},AFG,AF
GEO_17698898B16828551038730,Asia,Afghanistan,Khost,Shamal,AF,No,Afghanistan,{17698898B16828551038730},AFG,AF
GEO_17698898B16660327351788,Asia,Afghanistan,Khost,Spira,AF,No,Afghanistan,{17698898B16660327351788},AFG,AF
GEO_17698898B67472405327916,Asia,Afghanistan,Khost,Tani,AF,No,Afghanistan,{17698898B67472405327916},AFG,AF
GEO_17698898B13286214983571,Asia,Afghanistan,Khost,Tere Zayi,AF,No,Afghanistan,{17698898B13286214983571},AFG,AF
GEO_17698898B74946320403220,Asia,Afghanistan,Kunar,Asadabad,AF,No,Afghanistan,{17698898B74946320403220},AFG,AF
GEO_17698898B82085678459106,Asia,Afghanistan,Kunar,Bar Kunar,AF,No,Afghanistan,{17698898B82085678459106},AFG,AF
GEO_17698898B43925637284130,Asia,Afghanistan,Kunar,Chapa Dara,AF,No,Afghanistan,{17698898B43925637284130},AFG,AF
GEO_17698898B13238252869015,Asia,Afghanistan,Kunar,Chawkay,AF,No,Afghanistan,{17698898B13238252869015},AFG,AF
GEO_17698898B27007301103583,Asia,Afghanistan,Kunar,Dangam,AF,No,Afghanistan,{17698898B27007301103583},AFG,AF
GEO_17698898B49910454876794,Asia,Afghanistan,Kunar,Dara-I-Pech,AF,No,Afghanistan,{17698898B49910454876794},AFG,AF
GEO_17698898B49694139697201,Asia,Afghanistan,Kunar,Ghaziabad,AF,No,Afghanistan,{17698898B49694139697201},AFG,AF
GEO_17698898B97188555075093,Asia,Afghanistan,Kunar,Khas Kunar,AF,No,Afghanistan,{17698898B97188555075093},AFG,AF
GEO_17698898B77023916462062,Asia,Afghanistan,Kunar,Marawara,AF,No,Afghanistan,{17698898B77023916462062},AFG,AF
GEO_17698898B49094759287106,Asia,Afghanistan,Kunar,Narang,AF,No,Afghanistan,{17698898B49094759287106},AFG,AF
GEO_17698898B78521415915100,Asia,Afghanistan,Kunar,Nari,AF,No,Afghanistan,{17698898B78521415915100},AFG,AF
GEO_17698898B50805537510816,Asia,Afghanistan,Kunar,Nurgal,AF,No,Afghanistan,{17698898B50805537510816},AFG,AF
GEO_17698898B12728543796406,Asia,Afghanistan,Kunar,Sarkani,AF,No,Afghanistan,{17698898B12728543796406},AFG,AF
GEO_17698898B95618579984997,Asia,Afghanistan,Kunar,Shaygal wa shital,AF,No,Afghanistan,{17698898B95618579984997},AFG,AF
GEO_17698898B10413991082827,Asia,Afghanistan,Kunar,Wata Pur,AF,No,Afghanistan,{17698898B10413991082827},AFG,AF
GEO_17698898B86734293398191,Asia,Afghanistan,Kunduz,Aliabad,AF,No,Afghanistan,{17698898B86734293398191},AFG,AF
GEO_17698898B50082095746100,Asia,Afghanistan,Kunduz,Chahar Dara,AF,No,Afghanistan,{17698898B50082095746100},AFG,AF
GEO_17698898B21333678660273,Asia,Afghanistan,Kunduz,Dashte Archi,AF,No,Afghanistan,{17698898B21333678660273},AFG,AF
GEO_17698898B57330379329878,Asia,Afghanistan,Kunduz,Imam Sahib,AF,No,Afghanistan,{17698898B57330379329878},AFG,AF
GEO_17698898B4103502183848,Asia,Afghanistan,Kunduz,Khanabad,AF,No,Afghanistan,{17698898B4103502183848},AFG,AF
GEO_17698898B60886536033067,Asia,Afghanistan,Kunduz,Kunduz,AF,No,Afghanistan,{17698898B60886536033067},AFG,AF
GEO_17698898B46441820846756,Asia,Afghanistan,Kunduz,Qalay-I- Zal,AF,No,Afghanistan,{17698898B46441820846756},AFG,AF
GEO_17698898B28188212808936,Asia,Afghanistan,Laghman,Alingar,AF,No,Afghanistan,{17698898B28188212808936},AFG,AF
GEO_17698898B23262153912138,Asia,Afghanistan,Laghman,Alishing,AF,No,Afghanistan,{17698898B23262153912138},AFG,AF
GEO_17698898B80278762085258,Asia,Afghanistan,Laghman,Daulatshahi,AF,No,Afghanistan,{17698898B80278762085258},AFG,AF
GEO_17698898B85427598305070,Asia,Afghanistan,Laghman,Mihtarlam,AF,No,Afghanistan,{17698898B85427598305070},AFG,AF
GEO_17698898B92687367018667,Asia,Afghanistan,Laghman,Qarghayi,AF,No,Afghanistan,{17698898B92687367018667},AFG,AF
GEO_17698898B91002428816885,Asia,Afghanistan,Logar,Azra,AF,No,Afghanistan,{17698898B91002428816885},AFG,AF
GEO_17698898B34606037215802,Asia,Afghanistan,Logar,Baraki Barak,AF,No,Afghanistan,{17698898B34606037215802},AFG,AF
GEO_17698898B52143357969212,Asia,Afghanistan,Logar,Charkh,AF,No,Afghanistan,{17698898B52143357969212},AFG,AF
GEO_17698898B82701186075668,Asia,Afghanistan,Logar,Kharwar,AF,No,Afghanistan,{17698898B82701186075668},AFG,AF
GEO_17698898B48695657788361,Asia,Afghanistan,Logar,Khoshi,AF,No,Afghanistan,{17698898B48695657788361},AFG,AF
GEO_17698898B22210022467973,Asia,Afghanistan,Logar,Mohammad Agha,AF,No,Afghanistan,{17698898B22210022467973},AFG,AF
GEO_17698898B11646874618159,Asia,Afghanistan,Logar,Puli Alam,AF,No,Afghanistan,{17698898B11646874618159},AFG,AF
GEO_17698898B14779938213850,Asia,Afghanistan,Nangarhar,Acheen,AF,No,Afghanistan,{17698898B14779938213850},AFG,AF
GEO_17698898B34842389530316,Asia,Afghanistan,Nangarhar,Bati Kot,AF,No,Afghanistan,{17698898B34842389530316},AFG,AF
GEO_17698898B49352656840522,Asia,Afghanistan,Nangarhar,Bihsud,AF,No,Afghanistan,{17698898B49352656840522},AFG,AF
GEO_17698898B74585757664988,Asia,Afghanistan,Nangarhar,Chaparhar,AF,No,Afghanistan,{17698898B74585757664988},AFG,AF
GEO_17698898B3395044113732,Asia,Afghanistan,Nangarhar,Dara-I-Nur,AF,No,Afghanistan,{17698898B3395044113732},AFG,AF
GEO_17698898B67359070524975,Asia,Afghanistan,Nangarhar,Deh Bala,AF,No,Afghanistan,{17698898B67359070524975},AFG,AF
GEO_17698898B83279878098942,Asia,Afghanistan,Nangarhar,Dur Baba,AF,No,Afghanistan,{17698898B83279878098942},AFG,AF
GEO_17698898B80655497564577,Asia,Afghanistan,Nangarhar,Goshta,AF,No,Afghanistan,{17698898B80655497564577},AFG,AF
GEO_17698898B26698492431192,Asia,Afghanistan,Nangarhar,Hesarak,AF,No,Afghanistan,{17698898B26698492431192},AFG,AF
GEO_17698898B55913331863660,Asia,Afghanistan,Nangarhar,Jalalabad,AF,No,Afghanistan,{17698898B55913331863660},AFG,AF
GEO_17698898B68978504686864,Asia,Afghanistan,Nangarhar,Kama,AF,No,Afghanistan,{17698898B68978504686864},AFG,AF
GEO_17698898B58246966451205,Asia,Afghanistan,Nangarhar,Khogayani,AF,No,Afghanistan,{17698898B58246966451205},AFG,AF
GEO_17698898B10658108836681,Asia,Afghanistan,Nangarhar,Kot,AF,No,Afghanistan,{17698898B10658108836681},AFG,AF
GEO_17698898B40651827730083,Asia,Afghanistan,Nangarhar,Kuz Kunar,AF,No,Afghanistan,{17698898B40651827730083},AFG,AF
GEO_17698898B89300652708023,Asia,Afghanistan,Nangarhar,Lal Por,AF,No,Afghanistan,{17698898B89300652708023},AFG,AF
GEO_17698898B11775537329403,Asia,Afghanistan,Nangarhar,Muhmand Dara,AF,No,Afghanistan,{17698898B11775537329403},AFG,AF
GEO_17698898B65772173467801,Asia,Afghanistan,Nangarhar,Nazyan,AF,No,Afghanistan,{17698898B65772173467801},AFG,AF
GEO_17698898B31168234973124,Asia,Afghanistan,Nangarhar,Pachier Agam,AF,No,Afghanistan,{17698898B31168234973124},AFG,AF
GEO_17698898B37452568308908,Asia,Afghanistan,Nangarhar,Rodat,AF,No,Afghanistan,{17698898B37452568308908},AFG,AF
GEO_17698898B70414548234356,Asia,Afghanistan,Nangarhar,Shinwar,AF,No,Afghanistan,{17698898B70414548234356},AFG,AF
GEO_17698898B9118080572878,Asia,Afghanistan,Nangarhar,Shirzad,AF,No,Afghanistan,{17698898B9118080572878},AFG,AF
GEO_17698898B62584690937693,Asia,Afghanistan,Nangarhar,Surkh Rod,AF,No,Afghanistan,{17698898B62584690937693},AFG,AF
GEO_17698898B34314103911118,Asia,Afghanistan,Nimruz,Chahar Burjak,AF,No,Afghanistan,{17698898B34314103911118},AFG,AF
GEO_17698898B69274941627579,Asia,Afghanistan,Nimruz,Chakhansur,AF,No,Afghanistan,{17698898B69274941627579},AFG,AF
GEO_17698898B66712247557735,Asia,Afghanistan,Nimruz,Kang,AF,No,Afghanistan,{17698898B66712247557735},AFG,AF
GEO_17698898B58844392220215,Asia,Afghanistan,Nimruz,Khash Rod,AF,No,Afghanistan,{17698898B58844392220215},AFG,AF
GEO_17698898B39156943056373,Asia,Afghanistan,Nimruz,Zaranj,AF,No,Afghanistan,{17698898B39156943056373},AFG,AF
GEO_17698898B91812370370798,Asia,Afghanistan,Nuristan,Bargi Matal,AF,No,Afghanistan,{17698898B91812370370798},AFG,AF
GEO_17698898B72528920014944,Asia,Afghanistan,Nuristan,Du Ab,AF,No,Afghanistan,{17698898B72528920014944},AFG,AF
GEO_17698898B16169279194462,Asia,Afghanistan,Nuristan,Kamdesh,AF,No,Afghanistan,{17698898B16169279194462},AFG,AF
GEO_17698898B41954644585299,Asia,Afghanistan,Nuristan,Mandol,AF,No,Afghanistan,{17698898B41954644585299},AFG,AF
GEO_17698898B7537232997430,Asia,Afghanistan,Nuristan,Nurgaram,AF,No,Afghanistan,{17698898B7537232997430},AFG,AF
GEO_17698898B98242564837272,Asia,Afghanistan,Nuristan,Parun,AF,No,Afghanistan,{17698898B98242564837272},AFG,AF
GEO_17698898B43074061200029,Asia,Afghanistan,Nuristan,Wama,AF,No,Afghanistan,{17698898B43074061200029},AFG,AF
GEO_17698898B53177499733328,Asia,Afghanistan,Nuristan,Waygal,AF,No,Afghanistan,{17698898B53177499733328},AFG,AF
GEO_17698898B88187802806148,Asia,Afghanistan,Paktia,Ahmad Abad,AF,No,Afghanistan,{17698898B88187802806148},AFG,AF
GEO_17698898B14177024461677,Asia,Afghanistan,Paktia,Ali Khail (Jaji),AF,No,Afghanistan,{17698898B14177024461677},AFG,AF
GEO_17698898B82499644290934,Asia,Afghanistan,Paktia,Chamkani,AF,No,Afghanistan,{17698898B82499644290934},AFG,AF
GEO_17698898B13869186183429,Asia,Afghanistan,Paktia,Dand Patan,AF,No,Afghanistan,{17698898B13869186183429},AFG,AF
GEO_17698898B10808081288517,Asia,Afghanistan,Paktia,Gardiz,AF,No,Afghanistan,{17698898B10808081288517},AFG,AF
GEO_17698898B50071469520952,Asia,Afghanistan,Paktia,Jani Khail,AF,No,Afghanistan,{17698898B50071469520952},AFG,AF
GEO_17698898B63154587164483,Asia,Afghanistan,Paktia,Laja Ahmad Khail,AF,No,Afghanistan,{17698898B63154587164483},AFG,AF
GEO_17698898B70029244120792,Asia,Afghanistan,Paktia,Mata Khan,AF,No,Afghanistan,{17698898B70029244120792},AFG,AF
GEO_17698898B66498358059232,Asia,Afghanistan,Paktia,Sayed Karam,AF,No,Afghanistan,{17698898B66498358059232},AFG,AF
GEO_17698898B57803424859740,Asia,Afghanistan,Paktia,Shawak,AF,No,Afghanistan,{17698898B57803424859740},AFG,AF
GEO_17698898B94993264286601,Asia,Afghanistan,Paktia,Zadran,AF,No,Afghanistan,{17698898B94993264286601},AFG,AF
GEO_17698898B98040886120926,Asia,Afghanistan,Paktia,Zurmat,AF,No,Afghanistan,{17698898B98040886120926},AFG,AF
GEO_17698898B35828896947271,Asia,Afghanistan,Paktika,Barmal,AF,No,Afghanistan,{17698898B35828896947271},AFG,AF
GEO_17698898B75574585660656,Asia,Afghanistan,Paktika,Dila,AF,No,Afghanistan,{17698898B75574585660656},AFG,AF
GEO_17698898B31718885342690,Asia,Afghanistan,Paktika,Gayan,AF,No,Afghanistan,{17698898B31718885342690},AFG,AF
GEO_17698898B48845645829739,Asia,Afghanistan,Paktika,Gomal,AF,No,Afghanistan,{17698898B48845645829739},AFG,AF
GEO_17698898B85546935814968,Asia,Afghanistan,Paktika,Jani Khel,AF,No,Afghanistan,{17698898B85546935814968},AFG,AF
GEO_17698898B76017578354726,Asia,Afghanistan,Paktika,Nika,AF,No,Afghanistan,{17698898B76017578354726},AFG,AF
GEO_17698898B71465249447941,Asia,Afghanistan,Paktika,Omna,AF,No,Afghanistan,{17698898B71465249447941},AFG,AF
GEO_17698898B73657459588515,Asia,Afghanistan,Paktika,Sar Hawza,AF,No,Afghanistan,{17698898B73657459588515},AFG,AF
GEO_17698898B39301080815863,Asia,Afghanistan,Paktika,Sarobi,AF,No,Afghanistan,{17698898B39301080815863},AFG,AF
GEO_17698898B15919803433958,Asia,Afghanistan,Paktika,Sharan,AF,No,Afghanistan,{17698898B15919803433958},AFG,AF
GEO_17698898B92535545180031,Asia,Afghanistan,Paktika,Turwo,AF,No,Afghanistan,{17698898B92535545180031},AFG,AF
GEO_17698898B81639948392076,Asia,Afghanistan,Paktika,Urgun,AF,No,Afghanistan,{17698898B81639948392076},AFG,AF
GEO_17698898B79363414793444,Asia,Afghanistan,Paktika,Waza Khwa,AF,No,Afghanistan,{17698898B79363414793444},AFG,AF
GEO_17698898B36453114297847,Asia,Afghanistan,Paktika,Wor Mayi,AF,No,Afghanistan,{17698898B36453114297847},AFG,AF
GEO_17698898B76739008753314,Asia,Afghanistan,Paktika,Yahya Khel,AF,No,Afghanistan,{17698898B76739008753314},AFG,AF
GEO_17698898B3457791350599,Asia,Afghanistan,Paktika,Yosuf Khel,AF,No,Afghanistan,{17698898B3457791350599},AFG,AF
GEO_17698898B30671190728626,Asia,Afghanistan,Paktika,Zarghun Shahr,AF,No,Afghanistan,{17698898B30671190728626},AFG,AF
GEO_17698898B70025799678944,Asia,Afghanistan,Paktika,Ziruk,AF,No,Afghanistan,{17698898B70025799678944},AFG,AF
GEO_17698898B32986423945251,Asia,Afghanistan,Panjshir,Bazarak,AF,No,Afghanistan,{17698898B32986423945251},AFG,AF
GEO_17698898B71703822686681,Asia,Afghanistan,Panjshir,Dara,AF,No,Afghanistan,{17698898B71703822686681},AFG,AF
GEO_17698898B57544196063492,Asia,Afghanistan,Panjshir,Khenj (Hese- Awal),AF,No,Afghanistan,{17698898B57544196063492},AFG,AF
GEO_17698898B9822156796156,Asia,Afghanistan,Panjshir,Paryan,AF,No,Afghanistan,{17698898B9822156796156},AFG,AF
GEO_17698898B76580774118735,Asia,Afghanistan,Parwan,Bagram,AF,No,Afghanistan,{17698898B76580774118735},AFG,AF
GEO_17698898B78020451669057,Asia,Afghanistan,Parwan,Chaharikar,AF,No,Afghanistan,{17698898B78020451669057},AFG,AF
GEO_17698898B46371415071663,Asia,Afghanistan,Parwan,Jabalussaraj,AF,No,Afghanistan,{17698898B46371415071663},AFG,AF
GEO_17698898B96190613421572,Asia,Afghanistan,Parwan,Kohi Safi,AF,No,Afghanistan,{17698898B96190613421572},AFG,AF
GEO_17698898B39893624636258,Asia,Afghanistan,Parwan,Mahmudi Raqi,AF,No,Afghanistan,{17698898B39893624636258},AFG,AF
GEO_17698898B85596304948243,Asia,Afghanistan,Parwan,Salang,AF,No,Afghanistan,{17698898B85596304948243},AFG,AF
GEO_17698898B88854070197950,Asia,Afghanistan,Parwan,Sayd Khel,AF,No,Afghanistan,{17698898B88854070197950},AFG,AF
GEO_17698898B71956168117358,Asia,Afghanistan,Parwan,Shekh Ali,AF,No,Afghanistan,{17698898B71956168117358},AFG,AF
GEO_17698898B52761168478652,Asia,Afghanistan,Parwan,Shinwari,AF,No,Afghanistan,{17698898B52761168478652},AFG,AF
GEO_17698898B27579571424346,Asia,Afghanistan,Parwan,Shutul,AF,No,Afghanistan,{17698898B27579571424346},AFG,AF
GEO_17698898B53460503432272,Asia,Afghanistan,Parwan,Sia Gird ( Ghorbund),AF,No,Afghanistan,{17698898B53460503432272},AFG,AF
GEO_17698898B76183581414632,Asia,Afghanistan,Parwan,Surkhi Parsa,AF,No,Afghanistan,{17698898B76183581414632},AFG,AF
GEO_17698898B9034512008121,Asia,Afghanistan,Samangan,Aybak,AF,No,Afghanistan,{17698898B9034512008121},AFG,AF
GEO_17698898B79609876731743,Asia,Afghanistan,Samangan,Dara-I-Sufi Bala,AF,No,Afghanistan,{17698898B79609876731743},AFG,AF
GEO_17698898B17027001788279,Asia,Afghanistan,Samangan,Dara-I-Sufi Payin,AF,No,Afghanistan,{17698898B17027001788279},AFG,AF
GEO_17698898B97300978442775,Asia,Afghanistan,Samangan,Hazrati Sultan,AF,No,Afghanistan,{17698898B97300978442775},AFG,AF
GEO_17698898B56476132623567,Asia,Afghanistan,Samangan,Khuram Wa Sarbagh,AF,No,Afghanistan,{17698898B56476132623567},AFG,AF
GEO_17698898B6996072822964,Asia,Afghanistan,Samangan,Ruyi Du Ab,AF,No,Afghanistan,{17698898B6996072822964},AFG,AF
GEO_17698898B73489110800958,Asia,Afghanistan,Sar-e Pol,Balkhab,AF,No,Afghanistan,{17698898B73489110800958},AFG,AF
GEO_17698898B49472031583936,Asia,Afghanistan,Sar-e Pol,Gosfandi,AF,No,Afghanistan,{17698898B49472031583936},AFG,AF
GEO_17698898B60638950590338,Asia,Afghanistan,Sar-e Pol,Kohistanat,AF,No,Afghanistan,{17698898B60638950590338},AFG,AF
GEO_17698898B35985361203914,Asia,Afghanistan,Sar-e Pol,Sangcharak,AF,No,Afghanistan,{17698898B35985361203914},AFG,AF
GEO_17698898B87621417384436,Asia,Afghanistan,Sar-e Pol,Sari Pul,AF,No,Afghanistan,{17698898B87621417384436},AFG,AF
GEO_17698898B83091698293220,Asia,Afghanistan,Sar-e Pol,Sayyad,AF,No,Afghanistan,{17698898B83091698293220},AFG,AF
GEO_17698898B50201186809314,Asia,Afghanistan,Sar-e Pol,Sozma Qala,AF,No,Afghanistan,{17698898B50201186809314},AFG,AF
GEO_17698898B80624423467641,Asia,Afghanistan,Takhar,Baharak,AF,No,Afghanistan,{17698898B80624423467641},AFG,AF
GEO_17698898B76311187018184,Asia,Afghanistan,Takhar,Bangi,AF,No,Afghanistan,{17698898B76311187018184},AFG,AF
GEO_17698898B49058624531399,Asia,Afghanistan,Takhar,Chah Ab,AF,No,Afghanistan,{17698898B49058624531399},AFG,AF
GEO_17698898B10542195200094,Asia,Afghanistan,Takhar,Chal,AF,No,Afghanistan,{17698898B10542195200094},AFG,AF
GEO_17698898B31964799049136,Asia,Afghanistan,Takhar,Darqad,AF,No,Afghanistan,{17698898B31964799049136},AFG,AF
GEO_17698898B88978758104399,Asia,Afghanistan,Takhar,Dashti Qala,AF,No,Afghanistan,{17698898B88978758104399},AFG,AF
GEO_17698898B42329311601444,Asia,Afghanistan,Takhar,Farkhar,AF,No,Afghanistan,{17698898B42329311601444},AFG,AF
GEO_17698898B42975993540698,Asia,Afghanistan,Takhar,Hazar Sumuch,AF,No,Afghanistan,{17698898B42975993540698},AFG,AF
GEO_17698898B29888456693038,Asia,Afghanistan,Takhar,Ishkamish,AF,No,Afghanistan,{17698898B29888456693038},AFG,AF
GEO_17698898B6578659675582,Asia,Afghanistan,Takhar,Kalfagan,AF,No,Afghanistan,{17698898B6578659675582},AFG,AF
GEO_17698898B60646731922830,Asia,Afghanistan,Takhar,Khwaja Bahawuddin,AF,No,Afghanistan,{17698898B60646731922830},AFG,AF
GEO_17698898B17227259683371,Asia,Afghanistan,Takhar,Khwaja Ghar,AF,No,Afghanistan,{17698898B17227259683371},AFG,AF
GEO_17698898B54825742015716,Asia,Afghanistan,Takhar,Namak Ab,AF,No,Afghanistan,{17698898B54825742015716},AFG,AF
GEO_17698898B56243841682349,Asia,Afghanistan,Takhar,Rustaq,AF,No,Afghanistan,{17698898B56243841682349},AFG,AF
GEO_17698898B41592630019355,Asia,Afghanistan,Takhar,Taluqan,AF,No,Afghanistan,{17698898B41592630019355},AFG,AF
GEO_17698898B63901396703969,Asia,Afghanistan,Takhar,Warsaj,AF,No,Afghanistan,{17698898B63901396703969},AFG,AF
GEO_17698898B77381605069236,Asia,Afghanistan,Takhar,Yangi Qala,AF,No,Afghanistan,{17698898B77381605069236},AFG,AF
GEO_17698898B30857026979621,Asia,Afghanistan,Uruzgan,Chora,AF,No,Afghanistan,{17698898B30857026979621},AFG,AF
GEO_17698898B28778258305736,Asia,Afghanistan,Uruzgan,Dihrawud,AF,No,Afghanistan,{17698898B28778258305736},AFG,AF
GEO_17698898B34778403037326,Asia,Afghanistan,Uruzgan,Khas Uruzgan,AF,No,Afghanistan,{17698898B34778403037326},AFG,AF
GEO_17698898B7154367860778,Asia,Afghanistan,Uruzgan,Shahidi Hassas,AF,No,Afghanistan,{17698898B7154367860778},AFG,AF
GEO_17698898B6220132089386,Asia,Afghanistan,Uruzgan,Tirin Kot,AF,No,Afghanistan,{17698898B6220132089386},AFG,AF
GEO_17698898B26925173869114,Asia,Afghanistan,Wardak,Chaki Wardak,AF,No,Afghanistan,{17698898B26925173869114},AFG,AF
GEO_17698898B95952614940522,Asia,Afghanistan,Wardak,Day Mirdad,AF,No,Afghanistan,{17698898B95952614940522},AFG,AF
GEO_17698898B39012202863622,Asia,Afghanistan,Wardak,Hisa-I- Awali Bihsud,AF,No,Afghanistan,{17698898B39012202863622},AFG,AF
GEO_17698898B88117199286775,Asia,Afghanistan,Wardak,Jaghatu,AF,No,Afghanistan,{17698898B88117199286775},AFG,AF
